,desert,scrubland,grassland,pineoak,subalpine
60,-1.847200417,-0.2621092005278556,-1.847200417,-0.018504474727541145,-0.5974094731773105
61,-1.773126939,-1.5481662755661116,-1.773126939,-2.702497022408925,-3.046596438438182
62,-1.65193303,-1.1878918186312144,-1.65193303,-0.10816977433743519,-3.124591211648796
63,-0.804269926,-0.7389984123202767,-0.804269926,-0.7288927036987936,-0.7464177812448948
64,-0.505569203,-0.6954220341378224,-0.505569203,-0.9722282145487825,-0.7897059536884228
65,-0.517498407,-0.4090570386094756,-0.517498407,-0.9847841691616824,-1.0016340360162805
66,-0.491359895,-0.041429420438637184,-0.491359895,-0.9353990012675396,-0.6680988771240508
67,-0.487193534,-0.8194685483527668,-0.487193534,-0.38585655404416014,-0.8172605901596941
68,-0.493203279,-0.3558176893292152,-0.493203279,-0.7802693475275836,-0.21529131769664606
69,-0.507092681,-0.3465944472178065,-0.507092681,-0.41487409234742983,-0.3236498913430922
70,-0.534594999,-0.7527601078982541,-0.534594999,-0.6169997186384966,-0.2638891847825286
71,-0.57069277,-1.0800697159075825,-0.57069277,-1.0755859398319003,-0.41750919990823104
72,-0.612633393,-0.08300657352713707,-0.612633393,-1.0525880226697406,-1.0207550051777798
73,-0.519206791,-0.5846530649744937,-0.519206791,-0.8001068593774806,-0.7106017695727004
74,-0.505617361,-0.8172315802640653,-0.505617361,-0.20510826315789016,-0.5825698690756927
75,-0.535386822,-0.6557223967367786,-0.535386822,-0.7723581650428446,-0.9848191560823895
76,-0.616149567,-0.8715394197513704,-0.616149567,-0.8179084167447633,-0.9352186869524876
77,-0.658915161,-0.3919658349919055,-0.658915161,-1.250271832113096,-0.6154965282702393
78,-0.675074579,-0.9444069602438314,-0.675074579,-1.285625646561896,-0.43981863075015626
79,-0.689162694,-0.13259650450422442,-0.689162694,-0.8823496440162121,-0.6227276316100353
80,-0.794221947,-0.7898785348748901,-0.794221947,-0.47540167656185645,-1.4104920246021924
81,-0.946874526,-0.15504833859591072,-0.946874526,-1.3597630814528066,-1.3682514742468388
82,-0.604825366,-0.9879210814033893,-0.604825366,-0.9923172597457507,-0.24918487810692858
83,-0.510532816,-0.8226057210986887,-0.510532816,-0.6609295173221584,-0.42956055399217946
84,-0.548339964,-0.8277963994453506,-0.548339964,-0.6813310676511478,-0.7249863245140578
85,-0.644816975,-0.13810673455907016,-0.644816975,-0.6700233390475148,-1.0900002738542363
86,-0.721248485,-0.40316299847871917,-0.721248485,-0.9957064977803852,-0.20308217541695595
87,-0.810647422,-1.0832447199989457,-0.810647422,-0.3909119358076461,-0.2610159231821514
88,-0.909297549,-1.5516137652970852,-0.909297549,-1.194559257222493,-0.5237645748943554
89,-1.001465004,-0.057611410627109484,-1.001465004,-1.9454982294517549,-1.6893033783484874
90,-1.094443882,-0.2011139655314523,-1.094443882,-1.168853832914413,-2.1452230645003394
91,-1.189740162,-0.6013135439009579,-1.189740162,-0.4220225153057112,-1.564092372578916
92,-1.251786372,-1.257788812612341,-1.251786372,-1.3432528843671563,-1.8812890777270121
93,-1.317112074,-2.568631101758321,-1.317112074,-2.0930643065941026,-2.25826357460077
94,-1.396617873,-2.2799587911485,-1.396617873,-0.45850452307877887,-2.2704002811509945
95,-1.399569749,-2.2531379566573344,-1.399569749,-0.1704776608033504,-2.126334279915676
96,-0.517265885,-0.8740968860836351,-0.517265885,-0.9959476955529001,-1.0290850727482468
97,-0.496160326,-0.7884564648353147,-0.496160326,-0.6718005058393867,-0.9278936468166414
98,-0.50757916,-0.8543364736237962,-0.50757916,-0.599999727782637,-0.5787955311331362
99,-0.492339436,-0.8074303313433938,-0.492339436,-0.7891973451150102,-0.6739832279126202
100,-0.49163206,-0.8015814237115976,-0.49163206,-0.8520182346436678,-0.9663313231806148
101,-0.490154731,-0.7950693128811633,-0.490154731,-0.586503076732144,-0.36046307402113
102,-0.490875006,-0.7902096451738354,-0.490875006,-0.5161339383456652,-0.047334050901285285
103,-0.489965309,-0.7948958663627047,-0.489965309,-0.7613499174497884,-0.6380483884583426
104,-0.49763395,-0.7783486388931016,-0.49763395,-0.6705921677640339,-0.28819761221564366
105,-0.521793056,-0.8229640268332914,-0.521793056,-0.3113119346489818,-0.35497929834508807
106,-0.582159192,-0.9321089762560499,-0.582159192,-0.5621363351813126,-1.0412258267611856
107,-0.643189138,-1.1000573305235448,-0.643189138,-0.3327620589511587,-0.4559986746673179
108,-0.727626755,-1.1352943761830976,-0.727626755,-0.30213060638193395,-1.2826963097386783
109,-0.813698932,-1.2980357701804053,-0.813698932,-1.3713330293777344,-0.9294204517379607
110,-0.970048217,-1.6527642271803398,-0.970048217,-1.5418745399593907,-0.7333646975685175
111,-1.162712593,-1.98933305922221,-1.162712593,-1.5506258305945124,-0.9477938940552033
112,-1.274169776,-2.1115829052439397,-1.274169776,-2.1802602049848505,-1.1482430144253923
113,-1.289587885,-2.17274817240532,-1.289587885,-0.7588217869568461,-1.9436397674467136
114,-1.169559936,-2.0185594520534673,-1.169559936,-0.7611933799180359,-2.331758859334566
115,-0.794409294,-1.3557648724614477,-0.794409294,-0.3013394752259443,-1.1274932432554219
116,-0.745105459,-1.2766415986092539,-0.745105459,-0.920610848919292,-1.0287733691099425
117,-0.986343539,-1.7030483165416046,-0.986343539,-0.05627116701882799,-0.2759353743484923
118,-1.239171759,-2.0241239233449733,-1.239171759,-1.461372449270569,-2.1866981454316305
119,-1.415309721,-2.2577312862125134,-1.415309721,-1.959209723665762,-2.4593519705786195
120,-1.549876163,-2.678660635699799,-1.549876163,-1.0451731270778397,-2.6558625547079364
121,-1.768452619,-2.9435167661536092,-1.768452619,-1.547613628705591,-2.497455447651898
122,-1.902284158,-3.232611586744765,-1.902284158,-0.7288389606074818,-2.54156372092147
123,-1.98425935,-3.3031076372282584,-1.98425935,-0.5715358163039073,-1.1854920012427042
124,-4.492460841535998,-3.2599641398577766,-1.900561381,-2.2280176088882153,-0.8865145481485911
125,-3.900796496417289,-2.5714957663264397,-1.650254379,-1.670668860436295,-2.8370721828410344
126,-3.932018792928205,-2.7065263532747266,-1.663463151,-0.9990295044708214,-2.3186145284874407
127,-3.9003981966639905,-2.5656082819393573,-1.650085876,-1.3620396989126387,-2.155385553738746
128,-3.824767010555174,-2.5283380541544442,-1.618089668,-1.5826646984966608,-3.1349103088296912
129,-4.0165268682391915,-2.9071778921470846,-1.699214778,-1.438851297197762,-2.714501959062868
130,-4.003406214452504,-2.6768292813096664,-1.69366401,-2.9737464614994944,-1.7723960795450382
131,-3.55625117646598,-2.5668705082277086,-1.504492501,-0.7214064441515876,-2.913833586303986
132,-3.973398913843696,-2.9145574359682263,-1.680969249,-2.3952087216061235,-2.2758642890457237
133,-4.303742263887863,-2.9574586973078008,-1.820722902,-0.7679779844768307,-2.4429385049049106
134,-4.632669384503531,-3.185746019878404,-1.959877411,-3.754486222602611,-0.0785576771905766
135,-4.853140302282459,-3.231360273195507,-2.0531489,-3.0007474233810756,-2.7566700715486534
136,-5.226094949044946,-3.8639198503503325,-2.210929507,-1.3056092010540772,-1.7941343333614017
137,-6.066244940640276,-4.360224787966631,-2.56635979,-2.3486186437936705,-1.4400647972091656
138,-6.559602799648298,-4.3103203261211585,-2.775077668,-3.8415270506749035,-3.6931642440151182
139,-7.16327341586915,-5.175158424621675,-3.030463992,-4.307385158535689,-2.845984229414718
140,-7.827798442249599,-5.33123447527645,-3.311595124,-4.149034425804988,-2.6227793363076084
141,-7.974142439027169,-5.817627736164216,-3.373506793,-5.411361765539535,-2.25543703367668
142,-7.573820037402921,-5.36261882553376,-3.2041481,-1.633667048584996,-5.892102051266078
143,-7.532938049419252,-5.567508869095988,-3.18685274,-6.254263171728157,-2.524593789642977
144,-6.513548417692618,-4.771439282120358,-2.755594097,-2.758094769907112,-0.7426372801851462
145,-5.685787800373953,-4.14952348838933,-2.40540521,-1.38304367660507,-0.11839285426252551
146,-6.140575035810611,-4.086022582742812,-2.597805564,-0.01422001124506534,-2.5835556637492725
147,-7.396233063624821,-5.19625080905892,-3.12901891,-2.2730416195750403,-3.366465868918367
148,-7.982320945093069,-5.304910113698578,-3.376966757,-0.4876281321241846,-5.981228732020887
149,-8.306152125017801,-6.089654670565035,-3.513965399,-2.016899001058993,-6.605474603336241
150,-6.999421092972258,-5.115263159687808,-2.961145325,-4.412585947416814,-4.173554115430076
151,-3.11475827641796,-2.2813190608407927,-1.317716392,-2.5007405422163353,-1.0961927501599764
152,-1.583978261509408,-1.1174436210979113,-0.670111108,-0.07231829701930513,-0.9254475431700266
153,-2.07261138386,-1.5248368838608188,-0.876830159,-0.6713280022029618,-1.1225673340885793
154,-1.610394614571178,-1.1014765851492931,-0.681286698,-0.27002638598236917,-0.358401590242446
155,-1.3337481877232615,-0.9267671784267303,-0.564249837,-0.22125372621650835,-0.8338796754769797
156,-1.5680120205722796,-1.1237275971746015,-0.663356498,-0.18371990549351055,-0.8683434868803637
157,-1.9821129396369181,-1.4235145890440553,-0.838544272,-0.22452151589152475,-0.3670839286505345
158,-2.483200172413344,-1.7882688546379704,-1.050532106,-0.42185663201281676,-0.04312976243479575
159,-2.763128729351819,-1.9992021633789767,-1.168957491,-0.2670969869334738,-0.3012567634261864
160,-3.1639009960375093,-2.1696441645522535,-1.338506502,-0.297993757578271,-2.4828648898576575
161,-3.8958203531768256,-2.5871471850466845,-1.648149193,-0.6746075733691412,-1.3147016303956014
162,-4.557854925272334,-3.2111475163565197,-1.928226724,-0.5826798853380606,-1.9080070507686022
163,-5.02941492183107,-3.6850521365922484,-2.127722891,-0.6215049076435603,-1.2690258984892362
164,-5.5431087697571835,-4.089575267443365,-2.345044026,-0.8669308534703034,-4.2020219226935485
165,-4.96025934801195,-3.4628909995786805,-2.098466228,-0.5872755892076943,-1.5444666838989354
166,-4.527586630691547,-3.051789935493026,-1.915421548,-0.5980442707529625,-1.5763274018971793
167,-5.942452683316668,-4.104269797901419,-2.513988764,-0.67416192402187,-2.220991813485281
168,-6.218709686310075,-4.341991248078248,-2.630860877,-0.9062387792020314,-3.8696979013035517
169,-6.575296499671879,-4.430702727166377,-2.781716978,-0.7933220036077339,-1.5389831267352045
170,-7.206657050516126,-5.272197037640387,-3.048817688,-1.0132039922735196,-5.079314266883027
171,-7.629488251626985,-5.519038621559526,-3.227698858,-0.936496774404752,-2.092323177792191
172,-7.980613609821839,-5.3665287080497786,-3.376244459,-0.9759275716503649,-5.4378003814878975
173,-4.160691790498365,-3.0088848922062867,-1.760204577,-0.48813428535551023,-0.14312263197942415
174,-3.818968732166404,-2.791970742915714,-1.615636673,-0.5524140498178094,-0.29766557556933404
175,-5.547788415430512,-4.015752710001022,-2.347023777,-0.785943458624281,-3.4518910774983
176,-6.186765430573803,-4.565199324252933,-2.617346676,-1.0531680182861813,-4.578151700847134
177,-6.126939958094908,-4.243711785737904,-2.592037166,-0.6436252627697656,-3.8910688681293673
178,-5.316921576966527,-3.793388797202134,-2.249354234,-0.4908086500752117,-0.4804139703849073
179,-5.646528269958794,-3.928531703826957,-2.38879624,-0.9459398251427391,-0.3934154446779302
180,-6.282384998930084,-4.263247665531209,-2.657799084,-0.8217452155176357,-0.6950251276310525
181,-7.572951518296709,-5.266185017680682,-3.203780668,-1.0392331141284994,-2.2796595565378404
182,-8.265852495272384,-5.7912350516248345,-3.496916409,-1.3044004112782481,-4.809172138114021
183,-8.314412960658887,-5.6491904667671875,-3.517460193,-1.1725319143101915,-1.0492316089635214
184,-8.062291304016183,-5.512161098199908,-3.410798677,-1.3917575926910613,-1.7539968622916593
185,-8.209202521547093,-5.472680498598161,-3.472950312,-0.8852368924506465,-1.7185385365406909
186,-8.589060835296372,-5.714394554362197,-3.633651555,-1.0554074905046336,-1.4087650205553761
187,-7.9090632050492315,-5.459890374378293,-3.345974649,-1.2414881436287957,-1.4614801664783266
188,-9.203217407617695,-6.527408475101087,-3.893474023,-1.087008981178959,-1.8875151011103162
189,-9.65576133113902,-6.886721567818614,-4.084925331,-0.8896270396058222,-1.4329698042642438
190,-9.816128337957604,-6.561006735564596,-4.152769515,-1.2085319505007979,-1.8502200772508917
191,-9.97690742285546,-7.19054817492793,-4.220788031,-1.0831061833491005,-1.5330905695503205
192,-10.215822432316552,-6.981021446218844,-4.321862399,-1.051230458172952,-1.9901486499012813
193,-10.428971196890501,-7.060433642630667,-4.412036209,-1.7242271136847127,-1.527199657830528
194,-10.848964793250444,-7.203073325518364,-4.589716914,-1.1714381151245425,-1.9994976000667852
195,-10.888134255157624,-7.486027713392334,-4.60628778,-1.2213212504241353,-2.47876682572776
196,-10.760562777227449,-7.320354897175833,-4.552317933,-1.3930908507662212,-1.9972185754188052
197,-11.079529638417684,-7.591924349881692,-4.687258697,-1.4160974389890661,-2.291982153935448
198,-11.777570387187156,-8.36229942413835,-4.982568848,-1.9164814283952996,-2.4823323233732393
199,-12.32167285399009,-8.552827481960062,-5.212754524,-1.2885331619322795,-2.752944540278713
200,-12.41954406176941,-8.207713806401099,-5.254159501,-1.3783245413727105,-1.9863450052678362
201,-11.998847269668687,-8.833030193730847,-5.076181305,-1.9108788231104035,-2.1257824372313556
202,-12.365653575430674,-9.147905951821356,-5.231360821,-1.3971270080918257,-2.7299925018927635
203,-12.128641577579973,-8.973079082758051,-5.131091533,-2.122481808993554,-2.5277629160742854
204,-12.932714600412702,-9.160640160907457,-5.471259247,-1.6131624979350088,-2.062907243065612
205,-12.968362006402728,-8.64766948166493,-5.486340087,-1.855752237646439,-2.4216573768077483
206,-12.444596897131838,-8.255463664515165,-5.264758247,-2.104286802067279,-2.3870624843732835
207,-12.296562302829864,-8.542785290354063,-5.202131361,-1.2440204426894628,-2.7462595674773818
208,-12.250677378446536,-8.977114759623765,-5.18271948,-1.9528881679011245,-2.345559673633863
209,-12.158691295766348,-8.641825468309827,-5.143804239,-1.2062173729248618,-2.3959842490742176
210,-11.918890261231953,-8.368110661189458,-5.042355033,-1.1149806040386976,-1.7635733538537621
211,-10.992721880369976,-7.767183109762497,-4.650534176,-1.1104175384524688,-1.719018124810717
212,-10.098305312521498,-7.30617365251081,-4.272146106,-1.3541387964748812,-1.5673243234021836
213,-11.517419925789365,-8.33006531152131,-4.8725107,-1.613181224005279,-2.4711609508337116
214,-12.057125813632068,-8.914987147435014,-5.100836378,-1.927520693856531,-2.7804438738678856
215,-12.553207552426283,-9.023562533559982,-5.310706609,-1.5945417284253047,-1.853149072445903
216,-13.010011193512398,-9.256989944152918,-5.503960015,-2.2274787061044923,-2.1473575967444654
217,-13.199703720816327,-9.663403765355651,-5.584210529,-1.2581522078723981,-2.992902953204244
218,-12.879691290567525,-8.519022655446106,-5.448827431,-2.1309236485446146,-2.3298011876576528
219,-12.750829786434478,-9.128911643120933,-5.394311831,-2.131201657907975,-2.579541821519846
220,-12.805144318542387,-9.179080849522286,-5.417289906,-1.3998378290860356,-2.18124099545015
221,-12.900609871735583,-8.930432186610034,-5.457677157,-1.7206824482273062,-2.8528513069530463
222,-13.176457351868512,-9.703792931078565,-5.574376019,-1.6227059361681302,-2.369264590861976
223,-14.298832207697368,-9.857051710724061,-6.049203153,-2.3650019178835815,-3.1270932675964263
224,-13.104453638043909,-8.938706842898412,-5.543914434,-2.0410442323006945,-2.192656745847586
225,-12.713746964419292,-9.153044538189787,-5.37862373,-1.5835815980234345,-1.8593690906173412
226,-12.515996494356449,-9.018612844586446,-5.294964257,-1.753963050876746,-2.254989459082753
227,-12.48910693415586,-9.013820619888076,-5.283588474,-1.4330078899237004,-1.9935761531123064
228,-10.239485327929932,-7.20075662173207,-4.331873123,-1.5595177431024327,-1.8609118147251897
229,-9.388008195586934,-6.22784177506429,-3.971650828,-1.2119724878425688,-2.144553949706401
230,-13.282988605087763,-9.450515633800663,-5.619444678,-1.539690684728432,-1.9982152979238232
231,-15.18624852317945,-10.969994115620894,-6.424629726,-1.4574339169644166,-2.4510019927487923
232,-14.440833871320647,-9.835923450814436,-6.109277773,-1.5873149119814038,-3.1129436478031978
233,-13.988197347710091,-9.378638047507506,-5.91778729,-1.9355656764004652,-3.2020096104992697
234,-13.398798526709358,-9.531029035127629,-5.668438731,-2.1470926824122,-2.2132889055161264
235,-13.206661888894564,-9.231203570264936,-5.587154222,-1.8352489451992613,-1.9929774590481857
236,-12.816382463926699,-8.800342736303936,-5.422044268,-2.0421160305375787,-2.6604264101922372
237,-12.738794129134266,-9.316764126575514,-5.389220077,-2.0549188104710923,-1.8795474681069397
238,-12.687664763536562,-8.781152262795386,-5.367589505,-1.4253430903045174,-2.506856951095461
239,-12.505449787397183,-8.27796444512846,-5.290502412,-1.1544555246536254,-2.4239281681728535
240,-12.427969192542646,-9.117513756326206,-5.257723801,-1.965152803746901,-2.2919596401621556
241,-12.169873023054178,-8.923073256052133,-5.148534733,-1.5393455500475555,-2.070940022926544
242,-12.473815701185062,-9.01110112415466,-5.27711943,-1.797593471252578,-2.409204551273256
243,-12.623449694628734,-8.38327580669283,-5.340422951,-1.2477042477492835,-2.287409421967398
244,-12.628922987479077,-9.277826180315852,-5.342738459,-1.445454475859434,-1.8890211594136654
245,-12.935749576314878,-9.178123636939317,-5.472543211,-1.5706511218351147,-2.9733136337304473
246,-13.191458121937849,-8.733994223844931,-5.580722181,-1.7348515961712079,-2.8420198277427806
247,-12.736130910384189,-8.917116459428753,-5.388093387,-1.8118557722881234,-2.61508604348261
248,-12.609570034489733,-8.380826149671076,-5.334551081,-1.6960735203978152,-2.326665135608711
249,-12.644158537481095,-8.613901083453399,-5.349183946,-1.9554906885984609,-2.8844248789099
250,-12.545517315343963,-8.395764209305995,-5.30745321,-1.3143550739764265,-2.2118913856248934
251,-13.359142452810621,-9.381841824361205,-5.651662001,-1.3151073245211051,-2.0240917430211867
252,-13.629785198080135,-9.422323160611892,-5.76615897,-2.374802540703198,-2.4347272231429535
253,-13.671167444011076,-9.060266706763542,-5.783665967,-1.8000734816733674,-2.3771099116560097
254,-14.407289114933002,-10.35192283049245,-6.095086471,-2.0219801944501663,-2.3033894412493416
255,-14.867141285690577,-9.915586734018571,-6.289629575,-2.2243679293085297,-3.1760615100238065
256,-14.571924244827986,-10.346606339604323,-6.164736309,-2.567442416772737,-2.5850701992131886
257,-14.322694902038055,-10.102124170935696,-6.059298403,-2.503703908544443,-2.71983656765184
258,-13.508795046639799,-9.037541227679709,-5.714973391,-1.9804986972269443,-2.6421934366277577
259,-13.107723864265942,-9.608409418881253,-5.545297922,-1.3179971246788067,-2.8554298580943267
260,-12.999493804202316,-9.600296045335144,-5.499510573,-1.7313274599497404,-2.878189621622722
261,-12.978468244225366,-9.351203890662717,-5.490615589,-1.6581078173802233,-2.272965381365051
262,-13.048675469043822,-8.925939194552763,-5.520317159,-1.9394686922740925,-2.100627787059048
263,-13.114300775262057,-9.337889924437706,-5.548080322,-2.217418688113985,-2.3025947010402037
264,-11.739997764475362,-7.904690564990229,-4.966673534,-1.950802086367076,-2.419764070804808
265,-12.633963892870012,-9.324579430689843,-5.344871043,-1.5773731864937552,-2.7979254763323578
266,-14.284615953620753,-9.575466994729315,-6.043188885,-2.44764692799772,-2.891128150615293
267,-15.431106420812563,-10.310490827996489,-6.528218267,-2.2929097124228113,-2.2695809210595037
268,-14.666164347232163,-10.06191495292261,-6.204605126,-2.005292188797001,-2.1666900454316003
269,-11.438425270428011,-8.369960661972174,-4.839091557,-1.6480061979716207,-1.9207612388899797
270,-9.279619189567976,-6.822187241304709,-3.925796236,-1.4607295693166085,-1.58043716942808
271,-11.614623238140158,-8.367441935796625,-4.91363312,-1.3238682119184861,-2.4832557228801964
272,-12.109433383290426,-8.90088033495403,-5.122965396,-1.7024499081624362,-2.5665885201532843
273,-11.70494574337558,-7.910032605829752,-4.951844575,-1.9325693858310655,-1.9982139817455407
274,-11.485119764239816,-7.965785530947948,-4.858845931,-1.3775544317665604,-2.5824022578148154
275,-10.892989582169353,-7.906903321378177,-4.608341854,-1.0865313036268127,-2.0637663991105604
276,-9.948250057811654,-7.3468456052796665,-4.208664368,-0.9222318665376382,-1.4561506888953029
277,-10.318581003074653,-6.953429954471318,-4.365335003,-1.2591177751498976,-1.8962882223361621
278,-11.183731049754368,-8.134529896581979,-4.731341703,-1.6450875167659291,-2.010330995041067
279,-11.164734165677375,-7.779330502780169,-4.723304962,-1.1680185191539734,-2.4733879653813196
280,-11.084255322940736,-8.025479145291484,-4.689257925,-1.8958277429714596,-2.250426248861303
281,-10.9950341406453,-7.623915112878149,-4.651512391,-1.755787362969777,-2.0159682457465777
282,-10.849315319158089,-7.662411853140987,-4.589865206,-1.5944749979061466,-2.044945719905242
283,-10.65800653441415,-7.864432248498701,-4.508930925,-1.7415051040325167,-2.2105412923451744
284,-10.14044060341547,-6.840995823170827,-4.289971683,-1.248848780492482,-1.9758746482660492
285,-9.935097044223522,-7.0181417459848285,-4.20309991,-1.2006991518575945,-1.6461317646157452
286,-10.289753291686738,-7.04662953266131,-4.353139274,-1.1691835053279849,-2.3535737399729806
287,-10.566120341642598,-7.003538331181666,-4.470057943,-1.3986801988809856,-1.8693373465425862
288,-10.447304863409462,-7.4284177354702186,-4.419792372,-1.7474578873190318,-2.025096495618884
289,-10.781333997201816,-7.286188725653353,-4.561105317,-1.6435818638211441,-2.1097765235963872
290,-11.131668740916897,-7.961073040812299,-4.709316444,-1.261006699796012,-2.2138522554353957
291,-12.304500554507266,-8.945249941220375,-5.205489684,-1.5214520913381069,-2.3754679688598497
292,-12.206439452132711,-8.636558433196381,-5.164004371,-1.5381813817084102,-2.0377447776270055
293,-9.58310375549737,-6.6661170075053455,-4.054187126,-0.9122040550029932,-1.5915799434491662
294,-3.147411559277785,-2.2700453866818946,-1.331530551,-0.38253935478665824,-0.5701086093537288
295,-1.162103326805651,-0.8585948904717934,-0.491634492,-0.17183838183394776,-0.25484466695845553
296,-1.1876071405579742,-0.8467425345095267,-0.502424027,-0.19869265224327276,-0.18179465228315086
297,-1.2923147759587172,-0.9550197259977955,-0.546721194,-0.9838434955263643,-0.7093514644336917
298,-1.5203183558423436,-1.0203290404923353,-0.643179419,-0.7535004443527304,-1.2039811541514047
299,-1.8825935140906869,-1.2921663400591774,-0.796442007,-1.25948472786219,-0.1479845097335721
300,-2.1831260269955126,-1.53353510490315,-0.923584014,-1.1705944222789795,-1.1678668494764668
301,-2.541169239432692,-1.7653144307164823,-1.075056253,-1.127724998051377,-0.965201168968621
302,-3.1392828835241002,-2.236471832068536,-1.328091668,-0.6633344312956269,-0.03573616300644483
303,-3.512167704973612,-2.3400849889020665,-1.485842735,-2.370276617850799,-0.5212427178222996
304,-3.474066731090285,-2.3670607085586988,-1.469723899,-1.217153656455148,-0.9430171858711065
305,-3.412127693189942,-2.5063770971835306,-1.443520233,-0.07020710520602765,-0.7449886052526645
306,-3.4314562947786653,-2.340341109002644,-1.451697309,-2.2629755080219622,-0.12063788993480047
307,-1.482385319,-2.5810913772560324,-1.482385319,-1.4497007027495368,-2.7407885082071552
308,-1.448604722,-2.3798784317036876,-1.448604722,-2.07071959949309,-2.5033021011398593
309,-1.447859934,-2.2871550693657787,-1.447859934,-0.053647778019676934,-1.1689231404535838
310,-1.491702604,-2.450670387393051,-1.491702604,-2.1647666749397243,-2.0891775448599827
311,-1.522522822,-2.4642990804406018,-1.522522822,-2.8017258071364197,-0.5407805539837446
312,-1.580761013,-2.4978964157091323,-1.580761013,-0.6702682855596718,-1.315693502900817
313,-1.591319641,-2.6364004905072362,-1.591319641,-0.46563883007948387,-1.5811827134457246
314,-1.509293298,-2.367475723768805,-1.509293298,-1.3639004425651315,-0.8387208211688743
315,-1.360449399,-2.163651370266531,-1.360449399,-1.629164332758606,-1.6640981384991735
316,-1.4617264,-2.487589924860932,-1.4617264,-2.1407931652056043,-1.043516815501523
317,-1.647490783,-0.45415630024267656,-1.647490783,-0.425764964428173,-2.818174990415036
