,desert,scrubland,grassland,pineoak,subalpine
81,-2.262773407302342,-1.1517150912358072,-0.946874526,-1.4833517499516606,-0.6901132049343951
82,-1.4489235708304646,-0.7695335912832602,-0.604825366,-0.8739526253687946,-1.0916766774126918
83,-1.2375082399912245,-0.6747057374755082,-0.510532816,-0.6978917596276435,-0.22702770022089203
84,-1.3383746592034755,-0.7330031982117164,-0.548339964,-0.3770760059862309,-0.31406955962503924
85,-1.4719251764281684,-0.8670857915873471,-0.644816975,-0.23712701065712952,-0.5683977948591552
86,-1.6585105316698252,-0.9393539729890393,-0.721248485,-0.5996186813432685,-1.187248302035831
87,-1.9920674532128377,-0.9917792271064396,-0.8106474220000001,-1.0645429854831063,-1.3364410115054914
88,-2.1337393771046975,-1.1946361271355985,-0.909297549,-0.3023558287354598,-1.0524077881292184
89,-2.299171895578112,-1.1870806243514684,-1.0014650040000002,-1.6138096358212457,-0.5577966930095465
90,-2.560580577778603,-1.3712965453528432,-1.094443882,-2.0242348338495373,-1.6180655303001437
91,-2.892135188777321,-1.5005068264531685,-1.189740162,-2.100092451554493,-0.4397054577219417
92,-3.022780842752455,-1.5130466754822123,-1.251786372,-0.31932239007124874,-1.052257036149564
93,-3.2046413879497506,-1.6516678423718552,-1.317112074,-0.27805794616755963,-1.8450780884017286
94,-3.331165802144426,-1.7865169580795208,-1.396617873,-2.112115809454769,-1.620197214833189
95,-3.206974105181723,-1.808283239304596,-1.399569749,-0.9039087367421923,-0.9903987554197533
96,-1.2111707865627344,-0.6119341599867487,-0.517265885,-0.07244157841477511,-0.6339578375957626
97,-1.169153478229818,-0.610602028824882,-0.496160326,-0.5701492012006861,-0.27638837940458844
98,-1.2194267881950551,-0.6050919449021501,-0.50757916,-0.998284543940089,-0.6628652212435274
99,-1.1267122124760076,-0.6069243463041821,-0.492339436,-0.6002284887061727,-0.6955340316542205
100,-1.1633375009846152,-0.5775038305995721,-0.49163206,-0.2855603171855243,-0.14827924757233252
101,-1.1347512865648905,-0.5833309315852694,-0.490154731,-0.7708475998845784,-0.49569785942060296
102,-1.1397941004190193,-0.6485735713316075,-0.490875006,-0.3655653904980883,-0.7168052381603717
103,-1.1967531881798232,-0.635764097006198,-0.489965309,-0.5560298827392034,-0.1512808051175385
104,-1.216372885745615,-0.6206031729634321,-0.49763395,-0.6260627683976144,-0.25126899343116993
105,-1.2044799892008784,-0.6809267275696806,-0.521793056,-0.7589693604573945,-0.9382797755874567
106,-1.3367689710404496,-0.7833704183872878,-0.582159192,-0.11006671288919666,-0.3845689682184566
107,-1.5557255542406123,-0.813686669803141,-0.643189138,-0.3120319286533744,-1.0021455375761625
108,-1.666281824567437,-0.8668352392682538,-0.727626755,-1.425014863051073,-0.9762958409208652
109,-1.9466096652342297,-1.029280672104031,-0.813698932,-1.2410644780237057,-1.4972979186673094
110,-2.239492376056568,-1.2412869825767723,-0.970048217,-1.8191412951734727,-0.05568078000064711
111,-2.6531351117531767,-1.5696952302212188,-1.162712593,-0.6805501288673301,-0.4902865629673433
112,-3.0242018037657044,-1.5380828072533403,-1.274169776,-2.2012650320117517,-0.029722394622938034
113,-3.0381428625385283,-1.5243156634946247,-1.289587885,-0.3531630795111108,-0.18529240213297937
114,-2.694798683641648,-1.590465012677029,-1.169559936,-2.3057892621343288,-0.566376244957854
115,-1.887723172387269,-0.9648631548482212,-0.794409294,-0.8794454837850365,-0.2121259745884152
116,-1.740879810717934,-0.9855765854703749,-0.745105459,-0.9732724306313173,-0.28345670449105426
117,-2.387461675977313,-1.265452067526476,-0.986343539,-1.470505239797929,-0.503655652417233
118,-2.8271420565938516,-1.6225607651337808,-1.239171759,-0.6072391929748087,-0.5885609423819209
119,-3.3365245175685994,-1.8112685239291784,-1.415309721,-1.3000589212460285,-1.17695900523439
120,-3.706764250112838,-2.0122439335596556,-1.5498761630000002,-1.4689189292894471,-1.3831028658906348
121,-4.07988282501665,-2.357771920881721,-1.768452619,-0.8694413110201964,-3.1692895800106333
122,-4.620202569559165,-2.2484593577739154,-1.902284158,-2.791553970459178,-0.5261052225945848
123,-4.73238660728299,-2.6079395847971742,-1.98425935,-3.6042085608924994,-2.721453695511142
124,-4.548018678257409,-2.5507805983113254,-1.900561381,-1.4851192066367704,-0.21477411593754817
125,-4.062466913018668,-2.2234314205983337,-1.6502543790000002,-1.7379012259516127,-1.1919877874096247
126,-3.8241193421583044,-2.1305419471250566,-1.663463151,-2.9838577319825506,-0.035428620861323534
127,-3.9517194572043954,-2.2539177594703776,-1.650085876,-2.522339947029343,-0.4570262807336336
128,-3.6721306943993732,-1.9868576855065183,-1.618089668,-1.354653362805511,-1.7382710065811684
129,-3.936247483925239,-2.030786271606076,-1.6992147780000002,-0.30412985674812276,-1.246055382717035
