,desert,scrubland,grassland,pineoak,subalpine
134,-4.782475391358615,-2.4327132534977487,-1.959877411,-0.5109213452550436,-0.9143572243844529
135,-4.819144929099748,-2.458948660368732,-2.0531489,-0.7399299756118183,-1.0746483283824604
136,-5.396237581862865,-2.989929108711486,-2.210929507,-0.7869128077105256,-0.7973669893356936
137,-5.861991310955718,-3.344406632285552,-2.56635979,-0.952281009091266,-1.3516399715165923
138,-6.787057437549525,-3.474115642722914,-2.775077668,-1.10004273032502,-1.0503557975270739
139,-7.466171579254416,-3.5916935188969745,-3.030463992,-0.7623058972743276,-1.4193251047790194
140,-7.965682704364918,-4.108495714009262,-3.311595124,-0.9827013883350925,-1.413087148277646
141,-8.100812611331447,-3.9593231929864423,-3.373506793,-0.8338134041669705,-1.389907592075452
142,-7.362186112230482,-4.173546176084032,-3.2041481,-0.9091308472616847,-1.4384904898650523
143,-7.529552301004449,-3.8189351864511614,-3.18685274,-0.8012872832692264,-1.2338737112264213
144,-6.779937117351995,-3.6127121477059005,-2.755594097,-0.957052007504381,-1.1444308785015955
145,-5.731909410256277,-2.8900207263656355,-2.40540521,-0.6395849325835422,-1.1350254583701394
146,-6.155606328904183,-3.109841198714169,-2.597805564,-0.9086244731469405,-1.0743597092225048
147,-7.351110022156425,-3.87072271103419,-3.12901891,-1.1404007534923466,-1.3573466263706548
148,-8.017676314496414,-4.369223164984845,-3.376966757,-1.3603435241368023,-1.423211411022201
149,-8.068155245167409,-4.299496622032735,-3.513965399,-1.1986946593644303,-1.864041166801538
150,-6.818588500706649,-3.8226136814153695,-2.961145325,-0.9214446423098838,-1.0766695378578293
151,-3.041667758456357,-1.728576933752206,-1.317716392,-0.31663789935568964,-0.5221171056534066
152,-1.5718098753653122,-0.9110020276267624,-0.670111108,-0.18749700759686916,-0.34617843414223126
153,-2.1532311420743646,-1.1106949592147386,-0.876830159,-0.2875852731770577,-0.306184083133804
154,-1.5570822897852046,-0.9334645587045124,-0.681286698,-0.18131602885193226,-0.3430031567290517
155,-1.366006550881762,-0.708728948431325,-0.564249837,-0.2049129694600411,-0.2621259038183709
156,-1.5443930511903081,-0.8995334077434619,-0.663356498,-0.16972014799891527,-0.2716541656278086
157,-1.936515029922579,-1.0729094020501704,-0.838544272,-0.3024038220121836,-0.4303817470867735
158,-2.5144256460894843,-1.2315633760261506,-1.050532106,-0.3375716862587623,-0.42025020769122573
159,-2.7068953207302484,-1.372231006305301,-1.168957491,-0.40026396741048725,-0.5053138663295297
160,-3.056227868654352,-1.6498829769174148,-1.338506502,-0.35649182522978357,-0.6931884799842681
161,-3.877237266098483,-2.1979696080507685,-1.648149193,-0.6692234047242964,-0.8112316579505072
162,-4.529105134837273,-2.417096642787157,-1.928226724,-0.7645391175733334,-1.03652048761905
163,-5.118516423354994,-2.865960459241291,-2.127722891,-0.8139667001557661,-0.8822743262364493
164,-5.341795262377083,-3.0908997238801224,-2.345044026,-0.6888219263177129,-0.9886439719812279
165,-4.9879788035602,-2.5186875239935747,-2.098466228,-0.6776310071528565,-0.9727162002427485
166,-4.595369831703055,-2.3362203138452244,-1.915421548,-0.42959796610775447,-0.8633071787109818
167,-5.954245951611697,-3.4413539232714916,-2.513988764,-0.9384627208905143,-0.9971776250297807
168,-6.121518768597646,-3.201226443338832,-2.630860877,-0.7459861864486317,-0.9117712538476577
169,-6.3368452030856695,-3.432807187058734,-2.781716978,-0.7986270425596126,-1.201189136756726
170,-7.403502153625943,-3.8207861639972585,-3.048817688,-1.1479169634374007,-1.4678446071844171
171,-7.8101026635393005,-3.925744208829598,-3.227698858,-0.8424680616073051,-1.5706403617298264
172,-7.684589005220575,-4.142537538938641,-3.376244459,-1.1795768164362237,-1.4809588044080106
173,-4.210714411848992,-2.105239133773581,-1.760204577,-0.675613466906274,-0.6556086231751735
174,-3.9382574049177506,-2.0572454276816603,-1.615636673,-0.3566133066396028,-0.8087323638771733
175,-5.412375582059947,-3.129648535689549,-2.347023777,-0.6580158922891174,-1.066140491410786
176,-6.339179760225204,-3.488553689676679,-2.617346676,-0.572042138933571,-1.403800708324155
177,-5.999551962066627,-3.172031457972508,-2.592037166,-0.8563604712005678,-1.3401178069796542
178,-5.467187088269523,-2.664762889922535,-2.249354234,-0.937161003183504,-0.8150905603212827
179,-5.834657841603807,-2.981696392306174,-2.38879624,-0.894205039156856,-0.9461696406423311
180,-6.535152113191422,-3.173294802748986,-2.657799084,-0.8460575081704274,-1.1950027951381157
181,-7.282188048346733,-4.352779045231786,-3.2037806680000003,-1.2899923207351431,-1.6147954870542005
182,-8.37073536570091,-4.729334598525814,-3.496916409,-0.7970189205961296,-1.3683235776709193
183,-8.384779755205502,-4.3011125606981135,-3.517460193,-0.7824281198320872,-1.791191646387247
184,-7.929556412437022,-4.572084972355972,-3.410798677,-0.8401239926219619,-1.5380039705719504
185,-7.904968424253864,-4.300724506681903,-3.472950312,-0.7988564960432599,-1.5542720548893985
186,-8.515631370894353,-4.54655766266269,-3.633651555,-0.9457353203523066,-1.7397908523778312
187,-7.880783429444942,-4.54391521742767,-3.345974649,-0.9304168860530507,-1.2549319311964169
188,-9.173984302173023,-4.714184100105266,-3.893474023,-1.4908943721439867,-1.8038159370340248
189,-9.810651420068753,-5.1418850175367545,-4.084925331,-1.0181650581518122,-1.970298358718526
190,-10.079782204795528,-5.092243005178477,-4.152769515,-1.4759789875122984,-2.0062153635020206
191,-10.13488338973199,-5.646163840487099,-4.2207880310000006,-0.9649091009953279,-2.029043765639355
192,-9.80283024112033,-5.079968014071647,-4.321862399,-1.7112750133649517,-1.5937208710375959
193,-10.344691456601181,-5.827532425108616,-4.412036209,-1.6965778271525938,-2.1709268378909283
194,-10.815895780541467,-6.230849383463234,-4.589716913999999,-1.655048624120204,-2.413498546834616
195,-11.23530988137665,-6.139316468929123,-4.60628778,-1.7971515278396122,-1.7957050761453814
196,-10.62947964753556,-5.8742067490944105,-4.552317933,-1.5720852514613928,-1.6882607660287856
197,-10.789883470531779,-6.324735393703309,-4.687258697,-1.3945534680212361,-2.300673005270781
198,-11.491640521341568,-6.005192880275384,-4.9825688480000005,-1.9333583014876783,-2.204521908602925
199,-12.50140396396484,-6.666816165454085,-5.212754524,-1.2895647187565562,-2.203831872154571
200,-12.102198262909724,-6.583367844934148,-5.254159501,-1.2706627091679399,-2.556932646337227
201,-11.778452415784008,-6.2074864390236035,-5.076181305,-1.1544299294936688,-2.0590025128581924
202,-12.323463201457603,-6.553339932384849,-5.231360821,-1.5025942528099347,-2.1979190763194953
203,-11.637333053706975,-7.017095744361791,-5.131091533,-1.6125152888290437,-2.237404398162831
204,-13.267405582500482,-6.790443767444986,-5.471259247000001,-1.7596484602437419,-2.8486529165055177
205,-12.806334298628917,-6.828309900039586,-5.486340087,-2.010308745953893,-2.0322078896772693
206,-12.352837873308657,-6.165121105928163,-5.264758247,-1.7384081498952457,-2.1300341706134103
207,-11.83379907366046,-6.359892193738825,-5.202131361,-1.6050554509276636,-2.0426505876182093
208,-11.989148230665672,-6.319365778034148,-5.18271948,-1.1682997512763607,-2.018701312637732
209,-12.253327335734623,-6.084773075082854,-5.143804239,-2.058098412030262,-2.7044132075343894
210,-12.175619119937727,-6.818648317355165,-5.042355033,-2.0266115247693497,-2.099434682362946
211,-11.170056358788452,-5.9771232311192595,-4.650534176,-1.1845825303002817,-2.0553813792543467
212,-10.428996380559674,-5.8538404218082265,-4.272146106,-1.5419894625299313,-1.598952504129385
213,-11.159731738824537,-6.651735884132001,-4.8725107,-1.1895870486634046,-1.6865936224439202
214,-12.431820323753744,-6.331032204006576,-5.100836378,-1.3839944543476168,-2.4818740208342764
215,-12.227066393960706,-6.4467863750896575,-5.310706609,-2.199566200762176,-2.409345732021289
216,-13.14971456315464,-6.994405392129812,-5.503960015,-1.4240548327567137,-2.93962260480291
217,-13.531208727712013,-7.483746087336598,-5.584210529,-1.9053743230262614,-2.130750151735735
218,-12.955632763357636,-7.176783091066079,-5.4488274310000016,-1.4181154428349318,-2.910387887403218
219,-12.788550984339953,-6.356412301620595,-5.394311831,-1.6598150321632625,-1.8701357087150117
220,-13.241854789626206,-6.94018206809341,-5.4172899060000015,-1.8922344476486752,-2.893599364408309
221,-13.019818054678694,-6.91934496615848,-5.457677157000001,-1.7433227774817228,-2.065428727221233
222,-13.25103401520985,-7.533290487048477,-5.574376019,-2.0981086336262833,-2.2468168696631823
223,-14.294677387547994,-7.4673302102642,-6.049203153,-1.6429887297590313,-2.6515706577565243
224,-12.832108876128066,-6.645307212436868,-5.543914434,-1.6223317457231188,-2.1153340228340665
225,-12.363853278961725,-6.640633189381315,-5.37862373,-1.6916616077504165,-2.8372723554286456
226,-12.741425590705097,-6.884229226948379,-5.294964257,-1.1811081921340707,-2.0631449698591093
227,-12.822188166386693,-6.375698358645224,-5.283588474,-1.7272039899866147,-2.751656616967908
228,-10.584436095548435,-5.293650164749939,-4.331873123,-1.2206278968895585,-2.207263706330358
229,-9.137797274583598,-4.814702039162959,-3.971650828,-1.4918999918471922,-1.8060632184948324
230,-13.084091206481848,-7.656790635230382,-5.619444678,-1.6630432598644875,-2.9857030379763545
