,Temp,Psi
168,25.325,-5.053781057291616
169,25.595,-5.134183192754168
170,26.32,-5.350077815755472
171,24.345000000000002,-4.761951084131237
172,24.84,-4.909354999145918
173,23.895000000000003,-4.627947525026981
174,24.33,-4.757484298827761
175,25.82,-5.201184972306297
176,25.479999999999997,-5.099937838760859
177,25.69,-5.162472833009513
178,25.43,-5.085048554415942
179,26.96,-5.540660655370413
180,26.314999999999998,-5.2904861898862805
181,24.035,-4.658182314584688
182,23.865000000000002,-4.61901395442003
183,23.91,-4.6324143103304545
184,24.175,-4.711327517358518
185,23.05,-4.376318619597877
186,23.325000000000003,-4.458209683494922
187,22.035,-4.074066147396054
188,18.44,-3.0035266029964975
189,16.625,-2.4630455812759977
190,16.225,-2.3439313065166587
191,18.77,-3.101795879672952
192,21.740000000000002,-3.9862193697610433
193,22.16,-4.111289358258348
194,21.84,-4.015997938450877
195,21.28,-3.8492379537878025
196,22.34,-4.164890781900051
197,24.655,-4.854264647069723
198,18.564999999999998,-2.8321941966440023
199,21.025,-3.5499851222282914
200,21.185,-3.820948313532459
201,21.43,-3.8939058068225543
202,20.36,-3.5752751218413232
203,20.165,-3.5172069128961456
204,21.240000000000002,-3.837326526311869
205,22.345,-4.1663797103345415
206,21.725,-3.981752584457568
207,20.36,-3.5752751218413232
208,23.12,-4.397163617680762
209,25.685000000000002,-5.160983904575022
210,25.32,-4.892391615998221
211,23.77,-4.590724314164687
212,24.345,-4.761951084131236
213,24.365000000000002,-4.767906797869203
214,24.14,-4.7009050183170755
215,24.5,-4.80810786560048
216,25.689999999999998,-5.162472833009512
217,25.355,-5.062714627898566
218,21.525,-3.9221954470778977
219,19.91,-3.4412715627370676
220,21.555,-3.931129017684848
221,21.58,-3.9385736598573056
222,22.935000000000002,-4.342073265604567
223,25.75,-5.180339974223413
224,27.59,-5.728265638116372
225,27.92,-5.826534914792827
226,28.745,-6.072208106483963
227,29.055,-6.16452166942245
228,25.759999999999998,-5.183317831092396
229,24.205,-4.720261087965467
230,23.02,-4.3673850489909265
231,23.015,-4.365896120556434
232,23.31,-4.453742898191447
233,23.29,-4.44778718445348
234,24.68,-4.861709289242182
235,26.06,-5.272653537161901
236,24.5,-4.80810786560048
237,26.01,-5.257764252816984
238,26.54,-5.415590666873108
239,27.72,-5.766977777413157
240,26.545,-5.417079595307599
241,23.84,-4.61156931224757
242,22.544999999999998,-4.225936847714212
243,21.485,-3.9102840196019635
244,20.695,-3.6750333269522693
245,20.3,-3.557407980627423
246,19.37,-3.28046729181196
247,19.47,-3.310245860501794
248,22.119999999999997,-4.099377930782413
249,24.385,-4.773862511607169
250,25.945,-5.201798759988193
251,25.155,-4.975168996022915
252,24.345,-4.761951084131236
253,25.759999999999998,-5.183317831092396
254,24.125,-4.6964382330136
255,23.325000000000003,-4.458209683494922
256,19.455,-3.3057790751983185
257,17.43,-2.4369314089740777
258,16.735,-2.4958020068348157
259,16.96,-2.5628037863869437
260,20.8,-3.706300824076596
261,23.475,-4.502877536529675
262,25.35,-5.061225699464075
263,23.215,-4.425453257936104
264,21.36,-3.8730608087396696
265,22.715,-4.276560414486931
266,25.695,-5.163961761444003
267,25.77,-5.18629568796138
268,25.485,-5.101426767195352
269,24.395,-4.776840368476154
270,22.995,-4.359940406818468
271,21.735,-3.98473044132655
272,23.035,-4.371851834294402
273,20.39,-3.5842086924482737
274,17.295,-2.6625619914978906
275,18.13,-2.9112130400580094
276,12.955,-1.2732161863877502
277,11.99,-1.0237614657595806
278,13.315,-1.4773749576424693
279,17.22,-2.640228064980514
280,21.24,-3.8373265263118683
281,24.84,-4.909354999145918
282,22.91,-4.334628623432108
283,22.98,-4.355473621514992
284,22.165,-4.11277828669284
285,22.78,-4.295916484135324
286,22.015,-4.068110433658088
287,20.475,-3.5464577920335594
288,19.395,-3.2231959213945522
289,18.98,-3.164330873921605
290,16.47,-2.4168887998067534
291,12.88,-1.347838183841688
292,14.149999999999999,-1.7260260062025887
293,15.09,-2.0059445518870347
294,15.14,-2.0208338362319522
295,16.575,-2.44815629693108
296,19.130000000000003,-3.2089987269563576
297,16.85,-2.530047360828126
298,18.21,-2.9350358950098774
299,17.830000000000002,-2.8218773339885064
300,17.025,-2.582159856035336
301,14.25,-1.7558045748924238
302,15.265,-2.0580570470942456
303,18.415,-2.996081960824038
304,18.98,-3.164330873921605
305,15.11,-1.8903805996487753
306,8.04,-0.38501736480000004
307,6.25,-0.38501736480000004
308,7.43,-0.38501736480000004
309,10.545000000000002,-0.6525086049340484
310,12.055,-1.102164992150552
311,11.735,-1.0068735723430806
312,9.3,-0.38501736480000004
313,6.484999999999999,-0.38501736480000004
314,8.11,-0.38501736480000004
315,10.864999999999998,-0.7478000247415189
316,12.885,-1.3493271122761799
317,12.035,-1.0962092784125852
318,8.75,-0.38501736480000004
319,4.99,-0.4653061224489794
320,8.545,-2.0
321,13.455,-1.6081632653061224
322,15.4,-1.4448979591836735
323,16.37,-1.3795918367346938
324,16.29,-1.0530612244897959
325,15.030000000000001,-0.693877551020408
326,13.59,-0.6612244897959183
327,11.005,-1.183673469387755
328,6.475,-1.2489795918367346
329,4.61,-1.7387755102040816
330,4.045,-1.5428571428571427
331,3.7550000000000003,-1.8693877551020408
332,5.88,-1.0857142857142856
333,6.095000000000001,-0.9224489795918367
334,8.66,-1.5428571428571427
335,11.055,-1.1183673469387754
336,12.64,-0.5959183673469386
337,8.435,-1.0857142857142856
338,11.09,-1.8693877551020408
339,13.39,-1.804081632653061
340,14.615,-1.6734693877551021
341,16.14,-1.2163265306122448
342,15.915,-0.5959183673469386
343,13.095,-1.7714285714285714
344,5.779999999999999,-0.6612244897959183
345,4.095,-0.4653061224489794
346,6.71,-1.346938775510204
347,2.085,-1.0857142857142856
348,2.095,-1.4448979591836735
349,2.71,-1.7714285714285714
350,5.84,-2.0
351,10.004999999999999,-0.4653061224489794
352,8.23,-0.9877551020408162
353,4.065,-0.4
354,5.83,-0.6612244897959183
355,8.02,-1.0857142857142856
356,8.195,-1.1183673469387754
357,5.925000000000001,-0.9224489795918367
358,2.945,-1.020408163265306
359,3.1900000000000004,-0.5959183673469386
360,3.2350000000000003,-1.9673469387755103
361,1.5500000000000003,-1.183673469387755
362,2.3049999999999997,-0.43265306122448965
363,3.3950000000000005,-1.2163265306122448
364,3.97,-0.9224489795918367
