,Temp,Psi
85,23.95,-1.510204081632653
86,24.485,-0.889795918367347
87,24.97,-1.6734693877551021
88,24.365000000000002,-1.0857142857142856
89,23.445,-1.8693877551020408
90,22.685,-4.267626843879979
91,20.225,-3.5350740541100465
92,20.16,-3.515717984461654
93,19.845,-3.421915493088674
94,19.29,-3.256644436860092
95,17.759999999999998,-2.8010323359056204
96,15.825,-2.2248170317573197
97,17.09,-2.601515925683729
98,17.9,-2.8427223320713892
99,19.185,-3.2253769397357654
100,20.595,-3.645254758262434
101,20.79,-3.703322967207612
102,22.17,-4.114267215127331
103,22.205,-4.124689714168773
104,19.915,-3.4427604911715584
105,18.240000000000002,-2.9439694656168287
106,19.97,-3.459138703950968
107,21.975,-4.056199006182154
108,22.745,-4.285493985093882
109,22.84,-4.313783625349223
110,18.725,-3.088395523762527
111,19.15,-3.214954440694323
112,19.215,-3.234310510342716
113,18.575,-3.0437276707277743
114,16.915,-2.5494034304765183
115,20.22,-3.533585125675554
116,22.485,-4.20806970650031
117,24.52,-4.814063579338446
118,26.380000000000003,-5.367944956969373
119,26.945,-5.536193870066938
120,28.765,-6.0781638202219295
121,26.939999999999998,-5.5347049416324445
122,24.090000000000003,-4.686015733972158
123,22.42,-4.188713636851919
124,20.82,-3.712256537814563
125,20.66,-3.664610827910827
126,18.09,-2.899301612582075
127,14.350000000000001,-1.785583143582259
128,17.515,-2.7280748426155266
129,22.7,-4.272093629183455
130,24.025000000000002,-4.666659664323765
131,23.0,-4.36142933525296
132,19.205000000000002,-3.231332653473733
133,17.28,-2.6580952061944148
134,12.95,-1.31459571154837
135,15.52,-2.1339923972533237
136,19.975,-3.46062763238546
137,20.18,-3.5216736981996206
138,21.134999999999998,-3.8060590291875416
139,21.919999999999998,-4.039820793402743
140,19.59,-3.345980142929596
141,18.285,-2.9573698215272533
142,19.625,-3.356402641971038
143,21.41,-3.887950093084587
144,22.689999999999998,-4.26911577231447
145,22.665,-4.261671130142012
146,24.49,-4.805130008731496
147,25.715,-5.169917475181971
148,26.83,-5.501948516073628
149,27.805,-5.7922895607995155
150,27.544999999999998,-5.714865282205945
151,27.56,-5.719332067509421
152,26.5,-5.4036792393971735
153,24.97,-4.948067138442703
154,23.64,-4.552012174867901
155,22.29,-4.150001497555134
156,24.330000000000002,-4.757484298827761
157,27.82,-5.796756346102992
158,29.56,-6.3149034413061145
159,27.465,-5.691042427254078
160,26.85,-5.5079042298115946
161,27.94,-5.832490628530793
162,29.865000000000002,-6.405728075810112
163,30.009999999999998,-6.44890700041037
164,30.43,-6.573976988907678
165,31.345,-6.846450892419665
166,30.585,-6.620133770376921
167,31.925,-7.019166590820706
168,33.3,-7.4286219103059326
169,31.35,-6.847939820854157
170,31.515,-6.897074459192382
171,30.439999999999998,-6.576954845776661
172,31.0,-6.7437148304397345
173,30.825,-6.691602335232523
174,31.354999999999997,-6.849428749288646
175,31.284999999999997,-6.828583751205762
176,30.245,-6.518886636831482
177,31.865,-7.001299449606805
178,32.8,-7.279729066856757
179,33.385000000000005,-7.453933693692292
180,32.839999999999996,-7.291640494332691
181,30.854999999999997,-6.700535905839473
182,31.685000000000002,-6.947698025965102
183,33.155,-7.385442985705672
184,33.15,-7.38395405727118
185,30.979999999999997,-6.737759116701767
186,30.625,-6.632045197852856
187,30.905,-6.715425190184391
188,28.134999999999998,-5.89055883747597
189,25.645,-5.149072477099086
190,25.195,-5.015068917994832
191,26.145,-5.29796532054826
192,28.97,-6.13920988603609
193,30.884999999999998,-6.709469476446424
194,30.755,-6.670757337149638
195,29.175,-6.200255951850252
196,29.714999999999996,-6.361060222775358
197,31.305,-6.834539464943731
198,25.740000000000002,-5.066116708851413
199,27.215,-5.491415397235225
200,28.63,-6.037962752490652
201,30.375,-6.557598776128268
202,29.265,-6.227056663671103
203,28.75,-6.073697034918454
204,29.805,-6.38786093459621
205,31.545,-6.906008029799335
206,31.53,-6.90154124449586
207,29.394999999999996,-6.265768802967886
208,29.945,-6.42955093076198
209,31.72,-6.958120525006544
210,33.655,-7.523234907287243
211,32.72,-7.255906211904892
212,32.275,-7.123391581235126
213,32.730000000000004,-7.258884068773876
214,32.66,-7.238039070690988
215,31.61,-6.925364099447726
216,32.79,-7.2767512099877765
217,32.475,-7.182948718614796
218,31.605,-6.923875171013234
219,28.835,-6.099008818304814
220,29.755,-6.3729716502512925
221,29.365000000000002,-6.256835232360938
222,29.894999999999996,-6.414661646417059
223,31.755000000000003,-6.968543024047986
224,34.410000000000004,-7.759164022763099
225,36.08,-8.256466119883337
226,36.385000000000005,-8.347290754387334
227,36.235,-8.302622901352581
228,33.73,-7.556669755672221
229,32.655,-7.236550142256499
230,30.925,-6.721380903922358
231,30.105,-6.4771966406657135
232,30.67,-6.645445553763281
233,30.185000000000002,-6.501019495617581
234,31.07,-6.764559828522619
235,31.86,-6.999810521172313
236,31.575000000000003,-6.914941600406286
237,32.54,-7.202304788263189
238,33.61,-7.5209354732444185
239,33.980000000000004,-7.631116177396809
240,34.875,-7.89763436717083
241,33.155,-7.385442985705672
242,30.795,-6.682668764625575
243,27.93,-5.829512771661809
244,28.52,-6.005206326931834
245,27.880000000000003,-5.814623487316894
246,27.725,-5.768466705847649
247,26.730000000000004,-5.472169947383794
248,29.04,-6.160054884118974
249,31.66,-6.940253383792643
250,33.11,-7.372042629795246
251,31.335,-6.843473035550682
252,30.625,-6.632045197852856
253,31.125,-6.780938041302028
254,30.68,-6.648423410632265
255,31.345,-6.846450892419665
256,28.16,-5.89800347964843
257,24.925,-4.877508844405462
258,24.72,-4.873620716718116
259,25.39,-5.073137126940008
260,27.35,-5.656797073260769
261,29.22,-6.213656307760676
262,30.52,-6.600777700728528
263,28.424999999999997,-5.97691668667649
264,28.005000000000003,-5.8518466981791875
265,28.43,-5.978405615110983
266,30.935000000000002,-6.7243587607913415
267,32.025,-7.0489451595105415
268,31.81,-6.984921236827396
269,30.240000000000002,-6.517397708396991
270,29.515,-6.30150308539569
271,29.43,-6.27619130200933
272,28.630000000000003,-6.037962752490653
273,27.71,-5.763999920544173
274,26.214999999999996,-5.318810318631144
275,26.07,-5.275631394030884
276,22.43,-4.191691493720901
277,20.884999999999998,-3.7316126074629548
278,21.875,-4.026420437492319
279,24.955,-4.943600353139227
280,28.395,-5.967983116069541
281,29.75,-6.3714827218168
282,28.284999999999997,-5.9352266905107225
283,27.295,-5.640418860481359
284,26.865000000000002,-5.512371015115072
285,27.840000000000003,-5.802712059840959
286,28.740000000000002,-6.070719178049471
287,26.77,-5.373662630751105
288,26.45,-5.288527373503357
289,25.865000000000002,-5.214585328216724
290,24.865000000000002,-4.916799641318377
291,21.68,-3.9683522285471406
292,22.36,-4.170846495638016
293,22.22,-4.1291564994722485
294,21.265,-3.844771168484327
295,23.125,-4.398652546115252
296,24.32,-4.754506441958777
297,22.85,-4.316761482218207
298,23.64,-4.552012174867901
299,23.28,-4.444809327584497
300,22.92,-4.337606480301091
301,22.759999999999998,-4.2899607703973555
302,22.64,-4.254226487969555
303,23.09,-4.38823004707381
304,21.634999999999998,-3.9549518726367148
305,19.78,-3.4025594234402825
306,16.4,-2.3960438017238688
307,13.509999999999998,-1.5354431665876462
308,13.24,-1.455041031125093
309,15.205,-2.0401899058803443
310,17.35,-2.6789402042772994
311,16.12,-2.312663809392333
312,14.49,-1.8272731397480264
313,14.27,-1.76176028863039
314,13.505,-1.5339542381531552
315,14.145,-1.7245370777680968
316,16.439999999999998,-2.407955229199803
317,15.049999999999999,-1.994033124411101
318,13.465,-1.5220428106772212
319,12.54,-1.4122448979591837
320,14.445,-0.7265306122448978
321,14.855,-1.183673469387755
322,16.71,-0.5959183673469386
323,17.490000000000002,-1.5428571428571427
324,19.975,-1.2489795918367346
325,17.490000000000002,-1.346938775510204
326,15.62,-0.6612244897959183
327,13.81,-2.0
328,13.74,-0.889795918367347
329,10.395,-1.1510204081632653
330,9.745000000000001,-0.9224489795918367
331,8.805,-0.4
332,10.389999999999999,-1.3142857142857143
333,8.925,-1.7714285714285714
334,10.865,-1.8693877551020408
335,12.005,-0.7265306122448978
336,13.254999999999999,-1.4448979591836735
337,11.015,-2.0
338,13.58,-1.3142857142857143
339,14.77,-0.6612244897959183
340,15.51,-0.6612244897959183
341,16.205,-1.9673469387755103
342,15.885,-1.5428571428571427
343,13.89,-1.9020408163265305
344,12.725000000000001,-1.020408163265306
345,10.934999999999999,-1.6081632653061224
346,10.16,-1.7061224489795919
347,10.35,-0.5306122448979591
348,7.51,-1.3795918367346938
349,8.16,-1.1510204081632653
350,7.8149999999999995,-0.9551020408163264
351,10.370000000000001,-1.8693877551020408
352,10.225,-0.8244897959183672
353,10.01,-2.0
354,9.89,-1.2816326530612243
355,11.955,-1.346938775510204
356,14.125,-1.7387755102040816
357,12.155000000000001,-0.5632653061224488
358,11.785,-0.4
359,9.91,-1.2163265306122448
360,8.07,-1.020408163265306
361,5.33,-0.6612244897959183
362,7.82,-1.510204081632653
363,6.989999999999999,-1.7387755102040816
364,8.065,-1.9346938775510205
