,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2074,1233795.6,1568929.8,2322919.0,2764061.5,1465156.5,1279462.0,1780576.5,2082778.5,2950596.2,1921592.4,918677.4,841506.7,933330.5,1518386.8,1004020.4,1376420.0,1444980.9,2955001.0,2229041.5,2844876.2
2075,1227181.6,1558779.4,2317249.0,2759234.2,1457383.4,1269752.9,1769982.9,2074562.5,2948706.0,1913481.0,907367.6,834608.94,924976.6,1507744.0,994927.7,1366630.6,1437230.2,2952862.2,2222559.5,2841623.2
2076,1220647.8,1548646.8,2311587.0,2754374.2,1449677.6,1260151.1,1759439.1,2066398.2,2946832.8,1905366.9,896143.9,827779.1,916696.9,1497133.8,985950.56,1356902.4,1429531.9,2950710.2,2216076.0,2838329.2
2077,1214179.8,1538593.0,2305928.8,2749491.0,1441999.2,1250586.4,1748928.4,2058252.2,2944939.0,1897282.2,884990.8,820981.2,908435.25,1486572.5,977014.0,1347179.6,1421895.6,2948529.2,2209594.5,2835037.0
2078,1207831.6,1528634.2,2300341.8,2744618.5,1434433.6,1241175.6,1738528.1,2050171.0,2943067.0,1889292.6,874025.3,814281.9,900292.44,1476144.1,968274.56,1337598.2,1414379.8,2946353.2,2203149.0,2831722.5
2079,1201603.8,1518676.2,2294769.5,2739683.8,1426962.0,1231847.0,1728193.2,2042145.6,2941200.0,1881330.9,863165.44,807634.6,892184.06,1465854.0,959619.8,1328073.1,1406925.2,2944157.2,2196713.2,2828390.8
2080,1195469.8,1508871.9,2289256.2,2734767.5,1419538.8,1222674.4,1717968.5,2034128.8,2939317.5,1873443.2,852482.25,801104.0,884191.9,1455648.9,951108.5,1318626.4,1399583.4,2941970.8,2190318.5,2825049.2
2081,1189496.2,1499192.9,2283832.2,2729932.8,1412270.9,1213704.4,1707935.9,2026290.9,2937460.5,1865723.9,842055.44,794693.0,876402.9,1445682.4,942817.6,1309399.0,1392404.8,2939804.0,2184017.5,2821750.2
2082,1183719.8,1489794.6,2278559.8,2725167.2,1405180.5,1204954.8,1698124.4,2018607.6,2935647.2,1858161.6,831917.7,788489.5,868802.06,1435984.8,934757.5,1300417.4,1385419.9,2937701.0,2177826.8,2818519.2
2083,1178086.1,1480609.5,2273420.5,2720465.0,1398324.2,1196453.5,1688582.5,2011132.5,2933858.2,1850782.1,822072.1,782463.4,861421.1,1426501.8,926922.2,1291640.8,1378659.2,2935605.0,2171772.5,2815296.2
2084,1172599.2,1471533.5,2268297.5,2715786.8,1391572.2,1188111.8,1679189.6,2003736.6,2932088.0,1843500.0,812398.6,776568.1,854144.5,1417136.1,919285.1,1282993.9,1372016.6,2933497.0,2165783.8,2812103.8
2085,1167241.2,1462625.6,2263272.0,2711126.5,1384926.8,1179968.5,1669947.2,1996464.4,2930343.2,1836314.4,802901.4,770798.5,847011.94,1407989.2,911797.0,1274477.1,1365515.6,2931405.5,2159861.0,2808919.8
2086,1161945.5,1453790.6,2258284.5,2706501.0,1378352.0,1171907.4,1660787.8,1989262.6,2928595.0,1829193.9,793561.56,765094.44,839981.1,1398971.1,904439.25,1266049.0,1359099.9,2929346.0,2153961.0,2805716.8
2087,1156692.4,1444990.1,2253328.8,2701820.2,1371808.4,1163926.8,1651689.4,1982068.5,2926852.8,1822124.6,784271.4,759401.06,832947.1,1389961.5,897100.8,1257685.9,1352726.8,2927251.8,2148101.5,2802522.2
2088,1151479.2,1436160.5,2248365.8,2697100.0,1365307.6,1155884.1,1642567.9,1974909.6,2925101.0,1815017.1,775033.94,753721.25,825928.4,1381013.4,889814.44,1249303.6,1346363.2,2925137.5,2142182.2,2799296.2
2089,1146353.8,1427390.6,2243443.0,2692411.2,1358885.0,1147992.9,1633528.9,1967810.8,2923346.2,1807967.1,765926.5,748109.0,818983.7,1372141.6,882660.0,1240991.1,1340103.9,2923041.2,2136280.2,2796037.2
2090,1141301.4,1418770.2,2238580.0,2687727.0,1352538.8,1140243.1,1624600.5,1960783.9,2921618.0,1801011.1,756974.75,742593.6,812155.8,1363403.1,875618.9,1232804.0,1333950.0,2920938.2,2130433.5,2792782.8
2091,1136384.0,1410276.0,2233772.2,2683094.8,1346313.1,1132651.9,1615826.8,1953809.1,2919892.5,1794171.1,748220.6,737201.0,805506.5,1354807.1,868741.0,1224741.6,1327915.9,2918850.2,2124679.0,2789568.8
2092,1131541.6,1401881.6,2229068.2,2678494.2,1340196.0,1125203.2,1607212.5,1946998.5,2918199.2,1787410.5,739617.7,731886.25,798902.9,1346391.5,861999.7,1216836.4,1321990.6,2916773.8,2118979.5,2786379.2
2093,1126786.9,1393579.0,2224399.2,2673909.5,1334186.9,1117841.9,1598731.1,1940239.4,2916515.0,1780734.4,731152.25,726622.6,792367.0,1338101.6,855333.25,1209028.5,1316138.2,2914721.5,2113339.5,2783159.2
2094,1122189.1,1385455.8,2219800.2,2669346.0,1328265.4,1110653.4,1590350.1,1933569.9,2914844.2,1774201.1,722933.4,721490.94,785988.5,1329931.5,848837.25,1201346.9,1310445.4,2912676.5,2107767.0,2779965.5
2095,1117615.2,1377392.2,2215263.2,2664818.0,1322452.6,1103564.1,1582082.5,1926976.0,2913195.2,1767714.9,714776.4,716443.25,779715.3,1321888.9,842455.7,1193749.2,1304835.9,2910615.0,2102256.0,2776814.0
2096,1113145.9,1369425.0,2210772.2,2660296.8,1316701.5,1096569.4,1573876.0,1920449.4,2911540.2,1761293.4,706752.0,711465.75,773512.94,1313922.4,836175.94,1186269.4,1299331.9,2908568.2,2096791.8,2773662.0
2097,1108770.0,1361574.4,2206346.8,2655786.8,1311042.2,1089663.8,1565793.8,1914000.9,2909908.5,1754943.1,698869.75,706584.06,767409.75,1306127.9,830012.94,1178842.1,1293922.0,2906524.2,2091341.0,2770513.5
2098,1104434.6,1353793.5,2201976.8,2651296.5,1305430.8,1082867.0,1557826.8,1907654.8,2908295.2,1748686.6,691060.9,701724.6,761326.8,1298448.0,823930.5,1171527.0,1288552.1,2904498.2,2085942.8,2767362.2
2099,1100169.6,1346084.8,2197625.2,2646805.0,1299879.0,1076158.8,1549969.2,1901348.0,2906683.2,1742465.0,683403.56,696959.94,755368.8,1290808.4,817961.94,1164302.8,1283271.1,2902471.0,2080557.2,2764210.5
2100,1096000.5,1338528.2,2193347.5,2642375.0,1294436.2,1069574.1,1542215.4,1895142.1,2905095.2,1736323.9,675907.4,692295.6,749504.56,1283320.8,812126.94,1157200.4,1278093.0,2900449.2,2075269.5,2761065.2
2101,1091928.5,1331109.1,2189149.8,2638007.2,1289125.1,1063139.1,1534632.4,1889080.4,2903534.5,1730342.2,668586.44,687704.5,743740.06,1275982.9,806414.1,1150206.4,1273008.8,2898473.2,2070036.4,2757950.0
2102,1087904.4,1323711.1,2184990.2,2633668.2,1283844.1,1056777.9,1527130.9,1883024.4,2901985.0,1724396.5,661400.75,683213.6,738090.75,1268767.6,800750.7,1143292.5,1268012.9,2896504.2,2064842.8,2754868.0
2103,1083988.0,1316415.6,2180862.2,2629316.0,1278673.1,1050507.9,1519680.8,1877043.2,2900431.0,1718471.5,654251.94,678751.1,732493.44,1261642.4,795189.56,1136472.2,1263042.1,2894535.5,2059692.8,2751764.0
2104,1080139.4,1309163.0,2176746.2,2624926.8,1273507.6,1044290.8,1512291.4,1871109.6,2898868.8,1712607.6,647191.75,674322.56,726955.4,1254574.8,789674.6,1129725.8,1258153.2,2892559.2,2054554.0,2748659.0
2105,1076317.1,1301999.2,2172717.2,2620567.5,1268477.0,1038206.4,1505007.6,1865232.5,2897319.8,1706812.6,640264.6,669974.1,721475.44,1247591.2,784203.0,1123045.6,1253359.9,2890586.8,2049433.9,2745540.8
2106,1072504.6,1294813.6,2168664.5,2616221.5,1263417.1,1032156.0,1497743.0,1859379.5,2895773.8,1700988.9,633349.2,665661.56,715995.44,1240628.1,778850.94,1116376.8,1248537.1,2888620.5,2044328.0,2742416.0
2107,1068887.5,1287912.8,2164776.0,2611973.0,1258552.1,1026312.9,1490759.6,1853734.4,2894269.0,1695406.2,626708.56,661519.7,710756.0,1233931.0,773696.75,1109959.8,1243922.1,2886696.5,2039381.8,2739367.0
2108,1065353.8,1281180.6,2160949.0,2607779.0,1253772.6,1020517.3,1483911.9,1848186.8,2892803.5,1689916.4,620204.25,657439.0,705599.9,1227389.6,768631.0,1103657.0,1239432.1,2884789.0,2034522.6,2736349.5
2109,1061933.8,1274682.4,2157264.2,2603716.0,1249199.0,1015033.5,1477275.4,1842802.6,2891366.8,1684609.9,613965.5,653580.1,700618.25,1221080.5,763777.1,1097580.4,1235179.1,2882951.0,2029830.9,2733416.8
