,Temp,Psi
139,5.515,-0.38501736480000004
140,2.005,-0.38501736480000004
141,0.19000000000000006,-0.38501736480000004
142,2.485,-0.38501736480000004
143,5.655,-0.38501736480000004
144,9.360000000000001,-0.38501736480000004
145,8.95,-0.38501736480000004
146,9.799999999999999,-0.43065826819477915
147,13.08,-1.4073953212213575
148,15.435,-2.1086806138669645
149,16.259999999999998,-2.3543538055581004
150,15.535,-2.1384591825567996
151,12.645,-1.2778585474205764
152,10.795000000000002,-0.7269550266586351
153,9.075,-0.38501736480000004
154,8.395,-0.38501736480000004
155,5.42,-0.38501736480000004
156,9.4,-0.38501736480000004
157,14.379999999999999,-1.794516714189208
158,18.31,-2.964814463699712
159,14.575000000000001,-1.8525849231343863
160,12.129999999999999,-1.1244989186679277
161,11.559999999999999,-0.9547610771358699
162,16.0,-2.2769295269645307
163,18.36,-2.9797037480446296
164,19.349999999999998,-3.2745115780739926
165,19.18,-3.2238880113012733
166,18.555,-3.037771956989807
167,20.585,-3.6422769013934513
168,19.310000000000002,-3.2626001505980597
169,20.12,-3.5038065569857206
170,21.07,-3.7867029595391495
171,18.77,-3.101795879672952
172,19.16,-3.217932297563307
173,18.04,-2.8844123282371577
174,18.735,-3.0913733806315093
175,21.385,-3.8805054509121293
176,20.73,-3.685455825993712
177,20.7,-3.676522255386761
178,18.5,-3.021393744210398
179,20.689999999999998,-3.6735443985177767
180,20.365,-3.5767640502758145
181,18.015,-2.869173421774679
182,16.995,-2.5732262854283863
183,17.669999999999998,-2.7742316240847695
184,19.205,-3.231332653473732
185,19.235,-3.240266224080683
186,19.015,-3.174753372963047
187,16.575,-2.44815629693108
188,12.190000000000001,-1.1423660598818288
189,9.23,-0.38501736480000004
190,8.685,-0.38501736480000004
191,12.905000000000001,-1.3552828260141467
192,15.87,-2.238217387667745
193,16.1,-2.3067080956543657
194,15.31,-2.0714574030046715
195,15.945,-2.2605513141851215
196,17.45,-2.7087187729671336
197,19.259999999999998,-3.247710866253141
198,13.225000000000001,-1.168563592419063
199,14.28,-1.4498971061479446
200,14.35,-1.785583143582258
201,13.85,-1.6366903001330848
202,13.084999999999999,-1.4088842496558494
203,13.32,-1.478863886076961
204,13.515,-1.5369320950221388
205,14.66,-1.8778967065207455
206,15.44,-2.110169542301456
207,15.23,-2.047634548052803
208,17.085,-2.600026997249237
209,20.42,-3.593142263055224
210,18.575000000000003,-2.592132721560534
211,16.88,-2.5389809314350757
212,17.875,-2.8352776898989314
213,17.755,-2.799543407471129
214,18.17,-2.923124467533944
215,18.485,-3.0169269589069225
216,18.745,-3.094351237500493
217,18.68,-3.0749951678521
218,15.04,-1.9910552675421174
219,13.719999999999999,-1.5979781608362993
220,17.064999999999998,-2.594071283511269
221,17.98,-2.8665451870232577
222,18.775,-3.1032848081074427
223,21.07,-3.7867029595391495
224,20.95,-3.7509686771113473
225,20.555,-3.633343330786501
226,21.455,-3.9013504489950126
227,22.295,-4.151490425989625
228,19.935,-3.4487162049095255
229,19.52,-3.3251351448467115
230,18.535,-3.03181624325184
231,19.595,-3.347469071364088
232,20.04,-3.4799837020338518
233,18.675,-3.0735062394176094
234,19.63,-3.35789157040553
235,20.310000000000002,-3.5603858374964066
236,19.61,-3.3519358566675628
237,18.895,-3.139019090535245
238,19.155,-3.2164433691288155
239,20.92,-3.742035106504398
240,19.18,-3.2238880113012733
241,16.64,-2.467512366579473
242,16.125,-2.3141527378268236
243,16.855,-2.531536289262617
244,15.655,-2.174193464984601
245,16.015,-2.2813963122680057
246,14.98,-1.973188126328217
247,14.084999999999999,-1.7066699365541957
248,16.08,-2.3007523819163977
249,17.15,-2.6193830668976292
250,17.915,-2.8471891173748647
251,17.310000000000002,-2.667028776801366
252,17.17,-2.625338780635597
253,19.775,-3.40107049500579
254,17.63,-2.762320196608836
255,15.925,-2.254595600447155
256,12.729999999999999,-1.3031703308069353
257,10.05,-0.38501736480000004
258,10.17,-0.5408389723471679
259,10.395,-0.6078407518992958
260,14.015,-1.685824938471312
261,16.075,-2.299263453481906
262,18.495,-3.0199048157759067
263,17.865000000000002,-2.8322998330299485
264,15.850000000000001,-2.2322616739297785
265,16.92,-2.5508923589110104
266,19.075,-3.1926205141769475
267,19.79,-3.4055372803092654
268,18.325,-2.969281249003187
269,18.439999999999998,-3.0035266029964967
270,16.525,-2.4332670125861626
271,15.365,-2.0878356157840807
272,16.92,-2.5508923589110104
273,13.545,-1.5458656656290886
274,9.885,-0.45597005158113896
275,11.0,-0.7880010924727963
276,5.385,-0.38501736480000004
277,4.105,-0.38501736480000004
278,4.8,-0.38501736480000004
279,9.835,-0.44108076723622214
280,13.674999999999999,-1.5845778049258734
281,19.369999999999997,-3.280467291811959
282,16.34,-2.3781766605099683
283,15.49,-2.1250588266463737
284,15.77,-2.2084388189779105
285,16.455,-2.412422014503278
286,14.91,-1.9523431282453325
287,13.899999999999999,-1.5380903726187656
288,12.585,-1.145793624866529
289,11.895000000000001,-1.0545192822468168
290,8.345,-0.38501736480000004
291,4.6,-0.38501736480000004
292,6.279999999999999,-0.38501736480000004
293,7.785,-0.38501736480000004
294,8.13,-0.38501736480000004
295,9.795,-0.42916933976028776
296,12.365,-1.1944785550890396
297,9.325,-0.38501736480000004
298,10.745,-0.7120657423137171
299,10.285,-0.5750843263404779
300,10.395,-0.6078407518992958
301,6.27,-0.38501736480000004
302,7.67,-0.38501736480000004
303,11.99,-1.0828089225021593
304,13.545,-1.5458656656290886
305,9.24,-0.38501736480000004
306,0.2650000000000001,-0.38501736480000004
307,-1.8400000000000003,-0.38501736480000004
308,0.375,-0.38501736480000004
309,3.6050000000000004,-0.38501736480000004
310,5.3,-0.38501736480000004
311,4.99,-0.38501736480000004
312,3.795,-0.38501736480000004
313,-1.1900000000000002,-0.38501736480000004
314,1.355,-0.38501736480000004
315,4.96,-0.38501736480000004
316,6.935,-0.38501736480000004
317,5.49,-0.38501736480000004
318,1.685,-0.38501736480000004
319,-2.125,-0.4
320,2.82,-1.183673469387755
321,8.790000000000001,-1.2816326530612243
322,9.875,-0.7918367346938775
323,10.655,-1.6408163265306122
324,9.620000000000001,-1.6408163265306122
325,9.03,-1.9346938775510205
326,7.6899999999999995,-0.9224489795918367
327,5.989999999999999,-1.0530612244897959
328,-2.6,-1.0530612244897959
329,-3.28,-1.510204081632653
330,-3.29,-0.693877551020408
331,-3.5250000000000004,-1.1183673469387754
332,-1.5300000000000002,-1.7387755102040816
333,0.6100000000000003,-1.2489795918367346
334,3.66,-1.3795918367346938
335,5.545,-1.7387755102040816
336,7.79,-0.9877551020408162
337,3.415,-0.43265306122448965
338,6.265,-0.6285714285714286
339,8.139999999999999,-0.43265306122448965
340,9.375,-1.5755102040816327
341,11.895,-1.7061224489795919
342,12.17,-1.7061224489795919
343,9.545,-0.7265306122448978
344,-0.8099999999999998,-0.6285714285714286
345,-3.2899999999999996,-1.5755102040816327
346,1.6800000000000002,-1.836734693877551
347,-5.680000000000001,-1.2816326530612243
348,-4.69,-1.5755102040816327
349,-3.8,-1.5428571428571427
350,1.5099999999999998,-1.6408163265306122
351,6.015000000000001,-1.9673469387755103
352,2.9849999999999994,-0.7265306122448978
353,-2.7150000000000003,-1.8693877551020408
354,1.825,-1.4448979591836735
355,3.025,-1.0530612244897959
356,1.2900000000000003,-1.5428571428571427
357,-1.0099999999999998,-0.5632653061224488
358,-5.035,-1.183673469387755
359,-4.135,-0.9877551020408162
360,-2.5250000000000004,-1.346938775510204
361,-3.855,-1.9020408163265305
362,-4.449999999999999,-1.7061224489795919
363,-3.005,-1.5428571428571427
364,-2.885,-0.8244897959183672
